term,term_difference,en_tf,simple_tf
ananta,2.58751626901e-06,2.58751626901e-06,0.0
higham,2.58751626901e-06,2.58751626901e-06,0.0
supersingular,2.58751626901e-06,2.58751626901e-06,0.0
thomae,2.58751626901e-06,2.58751626901e-06,0.0
disclaimer,2.58751626901e-06,2.58751626901e-06,0.0
cfd,2.58751626901e-06,2.58751626901e-06,0.0
sensation,2.58751626901e-06,2.58751626901e-06,0.0
equidecomposability,2.58751626901e-06,2.58751626901e-06,0.0
yoccoz,2.58751626901e-06,2.58751626901e-06,0.0
relent,2.58751626901e-06,2.58751626901e-06,0.0
concisely,2.58751626901e-06,2.58751626901e-06,0.0
enciphering,2.58751626901e-06,2.58751626901e-06,0.0
labyrinth,2.58751626901e-06,2.58751626901e-06,0.0
mensuration,2.58751626901e-06,2.58751626901e-06,0.0
helaine,2.58751626901e-06,2.58751626901e-06,0.0
nipun,2.58751626901e-06,2.58751626901e-06,0.0
explore,2.58751626901e-06,2.58751626901e-06,0.0
swirled,2.58751626901e-06,2.58751626901e-06,0.0
expressability,2.58751626901e-06,2.58751626901e-06,0.0
scigen,2.58751626901e-06,2.58751626901e-06,0.0
ukraine,2.58751626901e-06,2.58751626901e-06,0.0
definitively,2.58751626901e-06,2.58751626901e-06,0.0
harrington,2.58751626901e-06,2.58751626901e-06,0.0
lockstep,2.58751626901e-06,2.58751626901e-06,0.0
deciphered,2.58751626901e-06,2.58751626901e-06,0.0
ape,2.58751626901e-06,2.58751626901e-06,0.0
usd,2.58751626901e-06,2.58751626901e-06,0.0
doodle,2.58751626901e-06,2.58751626901e-06,0.0
fei,2.58751626901e-06,2.58751626901e-06,0.0
timing,2.58751626901e-06,2.58751626901e-06,0.0
fez,2.58751626901e-06,2.58751626901e-06,0.0
unequally,2.58751626901e-06,2.58751626901e-06,0.0
possession,2.58751626901e-06,2.58751626901e-06,0.0
sarmiento,2.58751626901e-06,2.58751626901e-06,0.0
musician,2.58751626901e-06,2.58751626901e-06,0.0
premetric,2.58751626901e-06,2.58751626901e-06,0.0
posturing,2.58751626901e-06,2.58751626901e-06,0.0
detects,2.58751626901e-06,2.58751626901e-06,0.0
sculptor,2.58751626901e-06,2.58751626901e-06,0.0
sunzi,2.58751626901e-06,2.58751626901e-06,0.0
stabilized,2.58751626901e-06,2.58751626901e-06,0.0
frobenius,2.58751626901e-06,2.58751626901e-06,0.0
critic,2.58751626901e-06,2.58751626901e-06,0.0
ashcroft,2.58751626901e-06,2.58751626901e-06,0.0
stabilizer,2.58751626901e-06,2.58751626901e-06,0.0
cabaret,2.58751626901e-06,2.58751626901e-06,0.0
reducts,2.58751626901e-06,2.58751626901e-06,0.0
tap,2.58751626901e-06,2.58751626901e-06,0.0
copolymer,2.58751626901e-06,2.58751626901e-06,0.0
hilton,2.58751626901e-06,2.58751626901e-06,0.0
archetypal,2.58751626901e-06,2.58751626901e-06,0.0
wingate,2.58751626901e-06,2.58751626901e-06,0.0
αυτόματα,2.58751626901e-06,2.58751626901e-06,0.0
revolutionibus,2.58751626901e-06,2.58751626901e-06,0.0
siu,2.58751626901e-06,2.58751626901e-06,0.0
intelligible,2.58751626901e-06,2.58751626901e-06,0.0
mo,2.58751626901e-06,2.58751626901e-06,0.0
inaugural,2.58751626901e-06,2.58751626901e-06,0.0
specialisation,2.58751626901e-06,2.58751626901e-06,0.0
goldsmith,2.58751626901e-06,2.58751626901e-06,0.0
surdus,2.58751626901e-06,2.58751626901e-06,0.0
swedish,2.58751626901e-06,2.58751626901e-06,0.0
undefinability,2.58751626901e-06,2.58751626901e-06,0.0
tractability,2.58751626901e-06,2.58751626901e-06,0.0
unnaturally,2.58751626901e-06,2.58751626901e-06,0.0
disproven,2.58751626901e-06,2.58751626901e-06,0.0
nfrmtn,2.58751626901e-06,2.58751626901e-06,0.0
nonequilibrium,2.58751626901e-06,2.58751626901e-06,0.0
casson,2.58751626901e-06,2.58751626901e-06,0.0
sanctioned,2.58751626901e-06,2.58751626901e-06,0.0
kyoto,2.58751626901e-06,2.58751626901e-06,0.0
quake,2.58751626901e-06,2.58751626901e-06,0.0
flapped,2.58751626901e-06,2.58751626901e-06,0.0
glen,2.58751626901e-06,2.58751626901e-06,0.0
flitney,2.58751626901e-06,2.58751626901e-06,0.0
overvalue,2.58751626901e-06,2.58751626901e-06,0.0
nakayama,2.58751626901e-06,2.58751626901e-06,0.0
freeman,2.58751626901e-06,2.58751626901e-06,0.0
crash,2.58751626901e-06,2.58751626901e-06,0.0
fingerprint,2.58751626901e-06,2.58751626901e-06,0.0
freemat,2.58751626901e-06,2.58751626901e-06,0.0
nfu,2.58751626901e-06,2.58751626901e-06,0.0
cursive,2.58751626901e-06,2.58751626901e-06,0.0
depression,2.58751626901e-06,2.58751626901e-06,0.0
cry,2.58751626901e-06,2.58751626901e-06,0.0
maurolico,2.58751626901e-06,2.58751626901e-06,0.0
buchberger,2.58751626901e-06,2.58751626901e-06,0.0
chauvenet,2.58751626901e-06,2.58751626901e-06,0.0
woodhouse,2.58751626901e-06,2.58751626901e-06,0.0
redefined,2.58751626901e-06,2.58751626901e-06,0.0
cooper,2.58751626901e-06,2.58751626901e-06,0.0
honorable,2.58751626901e-06,2.58751626901e-06,0.0
axiomatisations,2.58751626901e-06,2.58751626901e-06,0.0
magically,2.58751626901e-06,2.58751626901e-06,0.0
gerhardt,2.58751626901e-06,2.58751626901e-06,0.0
kaivanto,2.58751626901e-06,2.58751626901e-06,0.0
gerardus,2.58751626901e-06,2.58751626901e-06,0.0
pensées,2.58751626901e-06,2.58751626901e-06,0.0
philip,2.58751626901e-06,2.58751626901e-06,0.0
tenant,2.58751626901e-06,2.58751626901e-06,0.0
rouché,2.58751626901e-06,2.58751626901e-06,0.0
informs,2.58751626901e-06,2.58751626901e-06,0.0
horace,2.58751626901e-06,2.58751626901e-06,0.0
linearized,2.58751626901e-06,2.58751626901e-06,0.0
feasibly,2.58751626901e-06,2.58751626901e-06,0.0
quadratically,2.58751626901e-06,2.58751626901e-06,0.0
ionic,2.58751626901e-06,2.58751626901e-06,0.0
rudolf,2.58751626901e-06,2.58751626901e-06,0.0
isbn,2.58751626901e-06,2.58751626901e-06,0.0
kitāb,2.58751626901e-06,2.58751626901e-06,0.0
bogolyubov,2.58751626901e-06,2.58751626901e-06,0.0
seu,2.58751626901e-06,2.58751626901e-06,0.0
tychonoff,2.58751626901e-06,2.58751626901e-06,0.0
pneumatic,2.58751626901e-06,2.58751626901e-06,0.0
codifying,2.58751626901e-06,2.58751626901e-06,0.0
mathēmatikḗ,2.58751626901e-06,2.58751626901e-06,0.0
guanajuato,2.58751626901e-06,2.58751626901e-06,0.0
accent,2.58751626901e-06,2.58751626901e-06,0.0
potts,2.58751626901e-06,2.58751626901e-06,0.0
tacitly,2.58751626901e-06,2.58751626901e-06,0.0
quinquagesima,2.58751626901e-06,2.58751626901e-06,0.0
geoff,2.58751626901e-06,2.58751626901e-06,0.0
frugal,2.58751626901e-06,2.58751626901e-06,0.0
semiorder,2.58751626901e-06,2.58751626901e-06,0.0
prepended,2.58751626901e-06,2.58751626901e-06,0.0
accounted,2.58751626901e-06,2.58751626901e-06,0.0
ringer,2.58751626901e-06,2.58751626901e-06,0.0
rearranged,2.58751626901e-06,2.58751626901e-06,0.0
agency,2.58751626901e-06,2.58751626901e-06,0.0
axisymmetric,2.58751626901e-06,2.58751626901e-06,0.0
contour,2.58751626901e-06,2.58751626901e-06,0.0
polarization,2.58751626901e-06,2.58751626901e-06,0.0
supplanted,2.58751626901e-06,2.58751626901e-06,0.0
willful,2.58751626901e-06,2.58751626901e-06,0.0
underestimating,2.58751626901e-06,2.58751626901e-06,0.0
clash,2.58751626901e-06,2.58751626901e-06,0.0
riojan,2.58751626901e-06,2.58751626901e-06,0.0
siphon,2.58751626901e-06,2.58751626901e-06,0.0
digestive,2.58751626901e-06,2.58751626901e-06,0.0
honnecourt,2.58751626901e-06,2.58751626901e-06,0.0
fang,2.58751626901e-06,2.58751626901e-06,0.0
speidell,2.58751626901e-06,2.58751626901e-06,0.0
righthand,2.58751626901e-06,2.58751626901e-06,0.0
wildly,2.58751626901e-06,2.58751626901e-06,0.0
fick,2.58751626901e-06,2.58751626901e-06,0.0
mailed,2.58751626901e-06,2.58751626901e-06,0.0
oscillates,2.58751626901e-06,2.58751626901e-06,0.0
ho,2.58751626901e-06,2.58751626901e-06,0.0
please,2.58751626901e-06,2.58751626901e-06,0.0
colourfully,2.58751626901e-06,2.58751626901e-06,0.0
eliakim,2.58751626901e-06,2.58751626901e-06,0.0
superimposed,2.58751626901e-06,2.58751626901e-06,0.0
holistic,2.58751626901e-06,2.58751626901e-06,0.0
nepōhualtzitzin,2.58751626901e-06,2.58751626901e-06,0.0
postulated,2.58751626901e-06,2.58751626901e-06,0.0
inhabit,2.58751626901e-06,2.58751626901e-06,0.0
joó,2.58751626901e-06,2.58751626901e-06,0.0
diagnosing,2.58751626901e-06,2.58751626901e-06,0.0
parametor,2.58751626901e-06,2.58751626901e-06,0.0
veblen,2.58751626901e-06,2.58751626901e-06,0.0
hironaka,2.58751626901e-06,2.58751626901e-06,0.0
wordy,2.58751626901e-06,2.58751626901e-06,0.0
queried,2.58751626901e-06,2.58751626901e-06,0.0
imsl,2.58751626901e-06,2.58751626901e-06,0.0
stitching,2.58751626901e-06,2.58751626901e-06,0.0
partie,2.58751626901e-06,2.58751626901e-06,0.0
misunderstands,2.58751626901e-06,2.58751626901e-06,0.0
darden,2.58751626901e-06,2.58751626901e-06,0.0
qd,2.58751626901e-06,2.58751626901e-06,0.0
unkn,2.58751626901e-06,2.58751626901e-06,0.0
outruns,2.58751626901e-06,2.58751626901e-06,0.0
uto,2.58751626901e-06,2.58751626901e-06,0.0
paulson,2.58751626901e-06,2.58751626901e-06,0.0
primality,2.58751626901e-06,2.58751626901e-06,0.0
ignoramibus,2.58751626901e-06,2.58751626901e-06,0.0
windfall,2.58751626901e-06,2.58751626901e-06,0.0
frustrated,2.58751626901e-06,2.58751626901e-06,0.0
jos,2.58751626901e-06,2.58751626901e-06,0.0
polygonization,2.58751626901e-06,2.58751626901e-06,0.0
conjunct,2.58751626901e-06,2.58751626901e-06,0.0
nikolov,2.58751626901e-06,2.58751626901e-06,0.0
dialethism,2.58751626901e-06,2.58751626901e-06,0.0
incommensurate,2.58751626901e-06,2.58751626901e-06,0.0
atopon,2.58751626901e-06,2.58751626901e-06,0.0
registry,2.58751626901e-06,2.58751626901e-06,0.0
strengthens,2.58751626901e-06,2.58751626901e-06,0.0
rodney,2.58751626901e-06,2.58751626901e-06,0.0
pandita,2.58751626901e-06,2.58751626901e-06,0.0
finitism,2.58751626901e-06,2.58751626901e-06,0.0
packaging,2.58751626901e-06,2.58751626901e-06,0.0
manindra,2.58751626901e-06,2.58751626901e-06,0.0
froude,2.58751626901e-06,2.58751626901e-06,0.0
encapsulate,2.58751626901e-06,2.58751626901e-06,0.0
outflow,2.58751626901e-06,2.58751626901e-06,0.0
enlarging,2.58751626901e-06,2.58751626901e-06,0.0
newson,2.58751626901e-06,2.58751626901e-06,0.0
mike,2.58751626901e-06,2.58751626901e-06,0.0
unbiasing,2.58751626901e-06,2.58751626901e-06,0.0
commodity,2.58751626901e-06,2.58751626901e-06,0.0
spammer,2.58751626901e-06,2.58751626901e-06,0.0
overhauled,2.58751626901e-06,2.58751626901e-06,0.0
lebowitz,2.58751626901e-06,2.58751626901e-06,0.0
hansard,2.58751626901e-06,2.58751626901e-06,0.0
noncommuting,2.58751626901e-06,2.58751626901e-06,0.0
primacy,2.58751626901e-06,2.58751626901e-06,0.0
unworkable,2.58751626901e-06,2.58751626901e-06,0.0
encouragement,2.58751626901e-06,2.58751626901e-06,0.0
gothic,2.58751626901e-06,2.58751626901e-06,0.0
avi,2.58751626901e-06,2.58751626901e-06,0.0
inca,2.58751626901e-06,2.58751626901e-06,0.0
sprott,2.58751626901e-06,2.58751626901e-06,0.0
slave,2.58751626901e-06,2.58751626901e-06,0.0
reinterpretation,2.58751626901e-06,2.58751626901e-06,0.0
coached,2.58751626901e-06,2.58751626901e-06,0.0
disagree,2.58751626901e-06,2.58751626901e-06,0.0
diplomat,2.58751626901e-06,2.58751626901e-06,0.0
romeo,2.58751626901e-06,2.58751626901e-06,0.0
solubility,2.58751626901e-06,2.58751626901e-06,0.0
lev,2.58751626901e-06,2.58751626901e-06,0.0
correspondent,2.58751626901e-06,2.58751626901e-06,0.0
motchane,2.58751626901e-06,2.58751626901e-06,0.0
fighting,2.58751626901e-06,2.58751626901e-06,0.0
staking,2.58751626901e-06,2.58751626901e-06,0.0
spectator,2.58751626901e-06,2.58751626901e-06,0.0
literarum,2.58751626901e-06,2.58751626901e-06,0.0
conquer,2.58751626901e-06,2.58751626901e-06,0.0
lightbulb,2.58751626901e-06,2.58751626901e-06,0.0
excessive,2.58751626901e-06,2.58751626901e-06,0.0
invariantly,2.58751626901e-06,2.58751626901e-06,0.0
ioi,2.58751626901e-06,2.58751626901e-06,0.0
bakhshali,2.58751626901e-06,2.58751626901e-06,0.0
tsiolkovsky,2.58751626901e-06,2.58751626901e-06,0.0
nikolaevich,2.58751626901e-06,2.58751626901e-06,0.0
kx,2.58751626901e-06,2.58751626901e-06,0.0
chpt,2.58751626901e-06,2.58751626901e-06,0.0
nonrelativistic,2.58751626901e-06,2.58751626901e-06,0.0
acted,2.58751626901e-06,2.58751626901e-06,0.0
mutational,2.58751626901e-06,2.58751626901e-06,0.0
boundedly,2.58751626901e-06,2.58751626901e-06,0.0
denser,2.58751626901e-06,2.58751626901e-06,0.0
hollow,2.58751626901e-06,2.58751626901e-06,0.0
inheriting,2.58751626901e-06,2.58751626901e-06,0.0
pamphlet,2.58751626901e-06,2.58751626901e-06,0.0
menard,2.58751626901e-06,2.58751626901e-06,0.0
dancer,2.58751626901e-06,2.58751626901e-06,0.0
exhaustively,2.58751626901e-06,2.58751626901e-06,0.0
qed,2.58751626901e-06,2.58751626901e-06,0.0
scottish,2.58751626901e-06,2.58751626901e-06,0.0
nonconscious,2.58751626901e-06,2.58751626901e-06,0.0
neglecting,2.58751626901e-06,2.58751626901e-06,0.0
analogique,2.58751626901e-06,2.58751626901e-06,0.0
algebraization,2.58751626901e-06,2.58751626901e-06,0.0
yucatán,2.58751626901e-06,2.58751626901e-06,0.0
gammaln,2.58751626901e-06,2.58751626901e-06,0.0
locate,2.58751626901e-06,2.58751626901e-06,0.0
hitchhiking,2.58751626901e-06,2.58751626901e-06,0.0
obituary,2.58751626901e-06,2.58751626901e-06,0.0
mellin,2.58751626901e-06,2.58751626901e-06,0.0
weaving,2.58751626901e-06,2.58751626901e-06,0.0
propensity,2.58751626901e-06,2.58751626901e-06,0.0
spilled,2.58751626901e-06,2.58751626901e-06,0.0
sumer,2.58751626901e-06,2.58751626901e-06,0.0
tomonaga,2.58751626901e-06,2.58751626901e-06,0.0
fear,2.58751626901e-06,2.58751626901e-06,0.0
irishman,2.58751626901e-06,2.58751626901e-06,0.0
warranty,2.58751626901e-06,2.58751626901e-06,0.0
owl,2.58751626901e-06,2.58751626901e-06,0.0
transposable,2.58751626901e-06,2.58751626901e-06,0.0
wilderness,2.58751626901e-06,2.58751626901e-06,0.0
prosent,2.58751626901e-06,2.58751626901e-06,0.0
prompted,2.58751626901e-06,2.58751626901e-06,0.0
squishing,2.58751626901e-06,2.58751626901e-06,0.0
crystallization,2.58751626901e-06,2.58751626901e-06,0.0
tqfts,2.58751626901e-06,2.58751626901e-06,0.0
overtime,2.58751626901e-06,2.58751626901e-06,0.0
vax,2.58751626901e-06,2.58751626901e-06,0.0
antiderivatives,2.58751626901e-06,2.58751626901e-06,0.0
resists,2.58751626901e-06,2.58751626901e-06,0.0
cairo,2.58751626901e-06,2.58751626901e-06,0.0
multigrid,2.58751626901e-06,2.58751626901e-06,0.0
triggered,2.58751626901e-06,2.58751626901e-06,0.0
shane,2.58751626901e-06,2.58751626901e-06,0.0
oksapmin,2.58751626901e-06,2.58751626901e-06,0.0
matematico,2.58751626901e-06,2.58751626901e-06,0.0
temp,2.58751626901e-06,2.58751626901e-06,0.0
permille,2.58751626901e-06,2.58751626901e-06,0.0
ἄβακoς,2.58751626901e-06,2.58751626901e-06,0.0
zebra,2.58751626901e-06,2.58751626901e-06,0.0
provine,2.58751626901e-06,2.58751626901e-06,0.0
apothecary,2.58751626901e-06,2.58751626901e-06,0.0
learnedness,2.58751626901e-06,2.58751626901e-06,0.0
wavelength,2.58751626901e-06,2.58751626901e-06,0.0
hautes,2.58751626901e-06,2.58751626901e-06,0.0
kant,2.58751626901e-06,2.58751626901e-06,0.0
limb,2.58751626901e-06,2.58751626901e-06,0.0
orthogenic,2.58751626901e-06,2.58751626901e-06,0.0
pallava,2.58751626901e-06,2.58751626901e-06,0.0
jiya,2.58751626901e-06,2.58751626901e-06,0.0
decrementation,2.58751626901e-06,2.58751626901e-06,0.0
apportioned,2.58751626901e-06,2.58751626901e-06,0.0
contends,2.58751626901e-06,2.58751626901e-06,0.0
priced,2.58751626901e-06,2.58751626901e-06,0.0
overloading,2.58751626901e-06,2.58751626901e-06,0.0
coincidentally,2.58751626901e-06,2.58751626901e-06,0.0
paracompact,2.58751626901e-06,2.58751626901e-06,0.0
ideological,2.58751626901e-06,2.58751626901e-06,0.0
expands,2.58751626901e-06,2.58751626901e-06,0.0
controversy,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
played,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
stokes,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
reducing,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
nontrivial,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
congress,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
returned,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
coarser,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
forming,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
morse,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
edition,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
office,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
parmenides,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
prescribed,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
visualized,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
professional,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
rolling,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
toward,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
sensitive,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
deciding,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
encyclopedia,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
unsolved,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
subtracted,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
neutral,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
differing,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
earthquake,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
monoid,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
seat,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
commentary,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
expensive,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
forward,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
subsequently,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
cutting,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
perfectly,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
simplification,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
completed,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
hamilton,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
simplifies,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
wood,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
multiplicity,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
story,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
york,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
simulate,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
complementary,2.9797791533e-06,2.32876464211e-05,2.03078672678e-05
thought,3.13810307431e-06,0.000165601041217,0.000162462938142
scholar,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
extent,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
city,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
influential,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
singular,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
decade,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
indicated,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
recorded,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
adopted,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
taught,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
primary,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
rewritten,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
leonhard,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
relies,3.37204203759e-06,4.39877765731e-05,4.06157345356e-05
expansion,3.5303659586e-06,0.000186301171369,0.00018277080541
outcome,3.5303659586e-06,0.000186301171369,0.00018277080541
extend,3.76430492187e-06,6.46879067252e-05,6.09236018033e-05
animal,3.76430492187e-06,6.46879067252e-05,6.09236018033e-05
affect,3.76430492187e-06,6.46879067252e-05,6.09236018033e-05
modeling,3.76430492187e-06,6.46879067252e-05,6.09236018033e-05
wide,3.76430492187e-06,6.46879067252e-05,6.09236018033e-05
probabilistic,4.15656780616e-06,8.53880368773e-05,8.12314690711e-05
raised,4.15656780616e-06,8.53880368773e-05,8.12314690711e-05
able,4.54883069045e-06,0.000106088167029,0.000101539336339
logic,4.6315395692e-06,0.000512328221264,0.000507696681694
θ,4.94109357474e-06,0.000126788297181,0.000121847203607
bodmas,5.17503253802e-06,5.17503253802e-06,0.0
francesco,5.17503253802e-06,5.17503253802e-06,0.0
gabrielle,5.17503253802e-06,5.17503253802e-06,0.0
payoff,5.17503253802e-06,5.17503253802e-06,0.0
superficially,5.17503253802e-06,5.17503253802e-06,0.0
alphabetic,5.17503253802e-06,5.17503253802e-06,0.0
lord,5.17503253802e-06,5.17503253802e-06,0.0
regional,5.17503253802e-06,5.17503253802e-06,0.0
microbe,5.17503253802e-06,5.17503253802e-06,0.0
lászló,5.17503253802e-06,5.17503253802e-06,0.0
pictorially,5.17503253802e-06,5.17503253802e-06,0.0
ching,5.17503253802e-06,5.17503253802e-06,0.0
symmetrical,5.17503253802e-06,5.17503253802e-06,0.0
unix,5.17503253802e-06,5.17503253802e-06,0.0
univ,5.17503253802e-06,5.17503253802e-06,0.0
cheating,5.17503253802e-06,5.17503253802e-06,0.0
duals,5.17503253802e-06,5.17503253802e-06,0.0
gaming,5.17503253802e-06,5.17503253802e-06,0.0
stangroom,5.17503253802e-06,5.17503253802e-06,0.0
quipu,5.17503253802e-06,5.17503253802e-06,0.0
helsinki,5.17503253802e-06,5.17503253802e-06,0.0
concurrency,5.17503253802e-06,5.17503253802e-06,0.0
naturality,5.17503253802e-06,5.17503253802e-06,0.0
connes,5.17503253802e-06,5.17503253802e-06,0.0
lambert,5.17503253802e-06,5.17503253802e-06,0.0
barton,5.17503253802e-06,5.17503253802e-06,0.0
licalzi,5.17503253802e-06,5.17503253802e-06,0.0
fortnight,5.17503253802e-06,5.17503253802e-06,0.0
substantially,5.17503253802e-06,5.17503253802e-06,0.0
borne,5.17503253802e-06,5.17503253802e-06,0.0
mazur,5.17503253802e-06,5.17503253802e-06,0.0
abramowitz,5.17503253802e-06,5.17503253802e-06,0.0
periodization,5.17503253802e-06,5.17503253802e-06,0.0
tempting,5.17503253802e-06,5.17503253802e-06,0.0
conjugacy,5.17503253802e-06,5.17503253802e-06,0.0
chevron,5.17503253802e-06,5.17503253802e-06,0.0
rodych,5.17503253802e-06,5.17503253802e-06,0.0
underlie,5.17503253802e-06,5.17503253802e-06,0.0
predictably,5.17503253802e-06,5.17503253802e-06,0.0
acclaim,5.17503253802e-06,5.17503253802e-06,0.0
runner,5.17503253802e-06,5.17503253802e-06,0.0
niccolò,5.17503253802e-06,5.17503253802e-06,0.0
unknot,5.17503253802e-06,5.17503253802e-06,0.0
χtop,5.17503253802e-06,5.17503253802e-06,0.0
episode,5.17503253802e-06,5.17503253802e-06,0.0
grassmannian,5.17503253802e-06,5.17503253802e-06,0.0
touched,5.17503253802e-06,5.17503253802e-06,0.0
plate,5.17503253802e-06,5.17503253802e-06,0.0
saul,5.17503253802e-06,5.17503253802e-06,0.0
respond,5.17503253802e-06,5.17503253802e-06,0.0
berggren,5.17503253802e-06,5.17503253802e-06,0.0
natura,5.17503253802e-06,5.17503253802e-06,0.0
rolled,5.17503253802e-06,5.17503253802e-06,0.0
logit,5.17503253802e-06,5.17503253802e-06,0.0
accident,5.17503253802e-06,5.17503253802e-06,0.0
dynamicism,5.17503253802e-06,5.17503253802e-06,0.0
linguistically,5.17503253802e-06,5.17503253802e-06,0.0
criticised,5.17503253802e-06,5.17503253802e-06,0.0
strewn,5.17503253802e-06,5.17503253802e-06,0.0
equator,5.17503253802e-06,5.17503253802e-06,0.0
fatal,5.17503253802e-06,5.17503253802e-06,0.0
elliott,5.17503253802e-06,5.17503253802e-06,0.0
academia,5.17503253802e-06,5.17503253802e-06,0.0
plaque,5.17503253802e-06,5.17503253802e-06,0.0
hyperoperations,5.17503253802e-06,5.17503253802e-06,0.0
psychophysics,5.17503253802e-06,5.17503253802e-06,0.0
preorders,5.17503253802e-06,5.17503253802e-06,0.0
fox,5.17503253802e-06,5.17503253802e-06,0.0
subclass,5.17503253802e-06,5.17503253802e-06,0.0
creative,5.17503253802e-06,5.17503253802e-06,0.0
imposes,5.17503253802e-06,5.17503253802e-06,0.0
barycentric,5.17503253802e-06,5.17503253802e-06,0.0
stefan,5.17503253802e-06,5.17503253802e-06,0.0
eduard,5.17503253802e-06,5.17503253802e-06,0.0
manufacturing,5.17503253802e-06,5.17503253802e-06,0.0
emits,5.17503253802e-06,5.17503253802e-06,0.0
girard,5.17503253802e-06,5.17503253802e-06,0.0
unambiguous,5.17503253802e-06,5.17503253802e-06,0.0
nullipotent,5.17503253802e-06,5.17503253802e-06,0.0
intend,5.17503253802e-06,5.17503253802e-06,0.0
chair,5.17503253802e-06,5.17503253802e-06,0.0
verbally,5.17503253802e-06,5.17503253802e-06,0.0
inconvenient,5.17503253802e-06,5.17503253802e-06,0.0
unaware,5.17503253802e-06,5.17503253802e-06,0.0
ufl,5.17503253802e-06,5.17503253802e-06,0.0
celebrated,5.17503253802e-06,5.17503253802e-06,0.0
honour,5.17503253802e-06,5.17503253802e-06,0.0
brilliant,5.17503253802e-06,5.17503253802e-06,0.0
digamma,5.17503253802e-06,5.17503253802e-06,0.0
santa,5.17503253802e-06,5.17503253802e-06,0.0
χ,5.17503253802e-06,5.17503253802e-06,0.0
virtue,5.17503253802e-06,5.17503253802e-06,0.0
reviewing,5.17503253802e-06,5.17503253802e-06,0.0
smirnov,5.17503253802e-06,5.17503253802e-06,0.0
explored,5.17503253802e-06,5.17503253802e-06,0.0
st,5.17503253802e-06,5.17503253802e-06,0.0
hol,5.17503253802e-06,5.17503253802e-06,0.0
noteworthy,5.17503253802e-06,5.17503253802e-06,0.0
deity,5.17503253802e-06,5.17503253802e-06,0.0
disconnect,5.17503253802e-06,5.17503253802e-06,0.0
attraction,5.17503253802e-06,5.17503253802e-06,0.0
exploratorium,5.17503253802e-06,5.17503253802e-06,0.0
